,Data_value,tot_pop,male_pop,female_pop,median_age,median_age_male,median_age_female,employ_status_tot,employ_status_working,employ_status_working_civ,employ_status_working_civ_employed,employ_status_working_civ_unemployed,employ_status_working_military,employ_status_not_working,birth_ed_tot,birth_ed_less_than_high,birth_ed_high,birth_ed_some_coll,birth_ed_batchelors,birth_ed_graduate,birth_income_tot,birth_income_none,birth_income_with _income,birth_income_less_10K,birth_income_10_15K,birth_income_15_25K,birth_income_25_35K,birth_income_35_50K,birth_income_50_65K,birth_income_65_75K,birth_income_more_75K,trans_tot,trans_car_truck_van_alone,trans_car_truck_van_pool,trans_public,trans_walked,trans_taxi_bike_other,trans_worked_home,occupation_tot,occupation_manage_bus_science_arts,occupation_service,occupation_sales_office,occupation_resources_construct_maint,occupation_production_transport,occupation_military,industry_tot,industry_ag_forestry_fish,industry_construction,industry_manufact,industry_wholesale,industry_retail,industry_trans,industry_information,industry_finance_insure_realestate,industry_professional_scientific_management,industry_education_health_care,industry_arts_entertatinment,industry_other_services,industry_public_admin,industry_military
Chronic Health Indicators-Depression-Ever told you that you have a form of depression?-No,1.0,0.389225214212084,0.39020259572967336,0.38821446936546733,-0.3105697445951506,-0.32718410331764775,-0.29730841658100376,0.38722140470506894,0.3985866376737913,0.39748321216145743,0.3976076503964054,0.3896258440993128,0.42285847117297926,0.3655215572808056,0.38872560950859436,0.39459831127500755,0.33335953806560764,0.3756323527197995,0.4245110083505191,0.4157067151574153,0.38911893336280834,0.40914212782342474,0.38409043440619506,0.35128494608602484,0.3549074397432187,0.3608663630848836,0.3629051946743337,0.3747949999912111,0.4021536408450031,0.41606948968416957,0.448819722515375,0.39911787593362996,0.3761037826112178,0.39925222025444185,0.3209076744660439,0.3590613625555395,0.4312643078940764,0.40754904617371496,0.39873266585369516,0.40975016047213764,0.4077869655054905,0.40159428398871777,0.38939891692167455,0.31963670740528705,0.43680316176482886,0.39873266585369516,0.31170810428237516,0.41115570417086084,0.2486382463644486,0.40542594844168894,0.3842778846803926,0.40825149153209983,0.42498733631520713,0.43350854691320606,0.4361149712393785,0.37582346287562085,0.42129914986247013,0.4056667090750742,0.4345415225204651,0.42198058388283277
Chronic Health Indicators-Diabetes-Have you ever been told by a doctor that you have diabetes?-Yes,1.0,0.1537412717488077,0.1494119399900978,0.15793887099415677,0.2622966342172265,0.19297657166112156,0.31266934841879707,0.15557598782690094,0.12704288443551018,0.1272735482533014,0.12271192037029544,0.17662892768099564,0.06293203558392958,0.2035776588246317,0.19905286565845082,0.21290885534386061,0.28360760034641025,0.18692649581872875,0.1294958850228708,0.1216608439345639,0.1975531389086689,0.19970021798800788,0.19660518541830388,0.23072556208957665,0.2360442406825087,0.2330651623280137,0.22478379081365465,0.20362415472820128,0.1666359245940439,0.13373785625862467,0.08978411798033593,0.12305643121347157,0.1522363074655478,0.11859706047122644,-0.03886102960691341,-0.01506895181472379,0.03960886158474993,0.04025119503451679,0.12279669070955097,0.09087981519111853,0.1240009242837987,0.13439718435339457,0.13993430696861292,0.18042108361446008,0.06357147494989328,0.12279669070955097,0.07264263900531191,0.12298659885053559,0.16366977856245854,0.11556225402261176,0.14482525112583505,0.1458355021821541,0.05797397961592176,0.09129319547933233,0.07514405159432552,0.1269278465857646,0.11518431984806306,0.12567064243000195,0.1369645806776059,0.06244758081574309
"Chronic Health Indicators-Diabetes-Have you ever been told by a doctor that you have diabetes?-Yes, pregnancy-related",1.0,0.24019859212136924,0.24154260938429375,0.23885219509348476,-0.07415493612295238,-0.0772060116351854,-0.08422012417720744,0.2377131404458056,0.25923004331154204,0.2584664472529698,0.26024452972377543,0.23422503759138658,0.2798645806634249,0.19944645733359234,0.2304931453709495,0.22225406105237794,0.15983894342715438,0.2225291517281072,0.27773514041055264,0.298071902910432,0.23181423199091192,0.22770069750605848,0.23203146265260835,0.20415917670798606,0.2015511929721939,0.18997039789871234,0.19488400085734714,0.21115023608153236,0.2526675151736794,0.28573003228754473,0.3324087217355428,0.2595016882378963,0.25505539937690586,0.2712490752990653,0.13525232396901143,0.19455518629837648,0.275526158022586,0.28902128136069816,0.26015362838039297,0.29824512561238575,0.23858412909312762,0.24167307472304664,0.22759906258272336,0.21730411566821864,0.2506875044391072,0.26015362838039297,0.15799189967994104,0.2300163961990356,0.2203121846588004,0.25509563162065413,0.23609998895337658,0.23626221026973182,0.31121512030261445,0.2567341474001382,0.3106062593714587,0.24879151763893723,0.24269425495597893,0.2516100671000019,0.32489838570174046,0.2799373664866346
"Chronic Health Indicators-Diabetes-Have you ever been told by a doctor that you have diabetes?-No, pre-diabetes or borderline diabetes",1.0,0.05461440766586569,0.05539569752751739,0.05384463155470672,0.0015305254882635652,-0.029956067809935774,0.02711135691964774,0.0555596104981202,0.048775056812340824,0.04700722411759035,0.044038066038707885,0.07971449393150999,0.253187461810971,0.06686672717201154,0.058886730956373985,0.0982855758914567,0.02516276638858676,0.06417061946801335,0.060750789212500635,0.04981408799152681,0.058840038027656826,0.08838851094916408,0.05277132358691814,0.05148928711611221,0.07502982448974492,0.05348644728416455,0.042642876294109865,0.03710883382417475,0.03483033166674327,0.04315644812959231,0.06791651128375939,0.04429534262384857,0.035876118710523916,0.07653602096039148,0.025342970544826603,0.039517784522086256,0.11650689747956593,0.0633421818409664,0.04449102864418372,0.03972461110638692,0.05977638883825975,0.04310281126629375,0.058932104772236316,0.014628829131083704,0.2616062372557257,0.04449102864418372,0.06300195604664247,0.044797556939155665,-0.009166042545978761,0.048649485780910155,0.040917711184240375,0.03659732907462264,0.08906542190455155,0.028367144121034166,0.05603402986881702,0.026438600530179254,0.07486752461045476,0.055460195471444255,0.07679976009167815,0.2530218639761475
Chronic Health Indicators-Diabetes-Have you ever been told by a doctor that you have diabetes?-No,1.0,-0.18748083025557347,-0.18409055777874886,-0.19075795784989646,-0.2276109975803091,-0.1535865402677586,-0.28053456613203515,-0.18931939267261672,-0.16484402883720653,-0.16428915646414874,-0.15941351405703783,-0.21658326125346095,-0.18703763596305067,-0.23017378589240672,-0.22588632932907793,-0.2515052214125488,-0.27463337252018655,-0.2151095178899448,-0.17505589850498723,-0.1684606856926541,-0.22466250111102176,-0.2370243020045188,-0.22159887616713905,-0.24547807320786508,-0.25920220044542347,-0.24599506211708103,-0.23534864808194786,-0.21793589719842096,-0.19239900469700555,-0.17330073234472312,-0.15347408798512657,-0.15965323534382897,-0.18097931052814417,-0.16850852146254539,0.0031413630132728146,-0.030456536043096408,-0.11575561783042232,-0.09823582894424607,-0.15960856773427573,-0.1361149621032435,-0.1632510043301639,-0.1664992678402432,-0.17403567512378584,-0.19180732641514225,-0.18572753690333965,-0.15960856773427573,-0.10414628843351938,-0.15437596318428384,-0.16864542225590456,-0.15396425665147953,-0.17385770480124169,-0.172913919965283,-0.12826583896027235,-0.12633219656933264,-0.13018826415995022,-0.15572153099233774,-0.1611203854736813,-0.16496121336006295,-0.195145183830531,-0.1865671408849268
Chronic Health Indicators-Kidney-Ever told you have kidney disease?-Yes,1.0,0.011245188913207837,0.010305019472176232,0.012160046779406995,0.2164266882940449,0.18665404401316063,0.23576173433449554,0.013472689860701461,-0.009256699042900765,-0.009641052066963673,-0.01240190239214781,0.02163790816745246,0.040759430945638,0.052345109049743994,0.017151807544080033,0.01272720001073506,0.06269133935088474,0.04033072870937491,-0.031172603380751937,-0.04966651645332682,0.013909948397989766,0.028227268530821695,0.011007730939024012,0.03207482060244815,0.04363722070625616,0.05249306211908655,0.04328405356967534,0.01894937246472851,-0.01963433762111944,-0.04200574588112395,-0.07685262137515678,-0.010402378368852215,0.028830398248081767,0.02254139047907951,-0.22951211880007522,-0.19128209444798877,-0.007390617698297672,-0.013464787210070259,-0.010973400553941184,-0.041540693795066266,0.006152783442730343,0.011461847989498722,0.015518235904210318,-0.009307825359770702,0.05519071991947692,-0.010973400553941184,-0.02936032046613216,0.014563559226172368,-0.04138150489938833,-0.024186110206713633,0.02295626919096856,0.0018953206705058891,-0.0951861632525608,-0.024623579171723784,-0.014766528084148696,-0.03560688287680976,0.04205003535665002,-0.005651071037485629,0.009893036891580699,0.04123323266774074
Chronic Health Indicators-Kidney-Ever told you have kidney disease?-No,1.0,-0.011070935476996306,-0.010181886662418508,-0.011935983928011429,-0.21927303173289275,-0.1903415926745763,-0.2377411233342586,-0.013316083531753899,0.009941754270099116,0.010345526363575644,0.013126241695173946,-0.021168807052082628,-0.04266239566072121,-0.05309496895438893,-0.017081413950244304,-0.013688692212243734,-0.06268563214140908,-0.04064750934740073,0.03153752478993433,0.051750239491372536,-0.01386714381843233,-0.02891139538416937,-0.01081953727509139,-0.032339032010337186,-0.04490506874597338,-0.05311657118397207,-0.04350779501224044,-0.01871921661722289,0.02089516306031604,0.04373359834479021,0.07862443158765042,0.01113374271249102,-0.02831132647363354,-0.02262567134666178,0.23266321480851004,0.19199907705476355,0.006009127605082905,0.01311889260053458,0.011703020488820496,0.04290392542326624,-0.006257654319826622,-0.01089993091056422,-0.016523264209049676,0.01105949576303318,-0.05555774473396799,0.011703020488820496,0.026936501066606562,-0.014960745923948797,0.042669868374854175,0.024747569818206586,-0.023108341811518683,0.0005242276578087604,0.09501783421675761,0.025720572074022355,0.016088715409328283,0.0365882925263638,-0.042799323631957875,0.006170660996762737,-0.005975205726887262,-0.043088066569162656
Chronic Health Indicators-Other Cancer-Ever told you had any other types of cancer?-Yes,1.0,-0.2445859431775296,-0.24490549322491567,-0.24423802034467665,0.5725868430815064,0.5988536705413751,0.5546969222304808,-0.2367831455057511,-0.24560311043032937,-0.2447449432670602,-0.24453011515997158,-0.24319231219030324,-0.2825504304704588,-0.2203089992340063,-0.2787501918409668,-0.2844749170737611,-0.23896728731834022,-0.2680195408898223,-0.3055971010113932,-0.2974458092357382,-0.2830644715915764,-0.29690565896655846,-0.2795515420878454,-0.26144526335794266,-0.2369716627875083,-0.25371683575845,-0.2646845819343858,-0.2786046701199092,-0.3068333386366238,-0.3138642999890996,-0.32744052406637075,-0.24604791627189299,-0.22717614293042288,-0.2456112523798744,-0.24035145049161843,-0.2413644320164266,-0.2346662440263797,-0.22125389264672582,-0.2457490074565863,-0.25216747855848753,-0.23961693825499975,-0.24398136229809578,-0.24615754733530032,-0.21833902693468912,-0.30301328607938616,-0.2457490074565863,-0.22920910400637512,-0.2599835602625962,-0.1673628930554018,-0.25256965392839986,-0.22766897161897884,-0.2709048570219354,-0.25439001767257946,-0.25514946938917626,-0.25834665719276256,-0.2337088544391992,-0.23495703458858022,-0.2499957258309404,-0.29997090844989804,-0.28165319884414
Chronic Health Indicators-Other Cancer-Ever told you had any other types of cancer?-No,1.0,0.24513494658299784,0.2453956446622888,0.24484431434381063,-0.571111809027022,-0.5979531588629048,-0.5527147831484827,0.23737139829596793,0.246124259185263,0.2452171286383525,0.24503060198061463,0.2433377944539706,0.28896602384038367,0.2210088649651749,0.2789989255244146,0.28388713813113087,0.24120439926532428,0.2672350405956339,0.3053375590548215,0.2980467271049268,0.28330107723394793,0.29666577564034724,0.27988290031938684,0.26219841314865117,0.23716435346299755,0.2540425028775681,0.26528249973971346,0.2792717736435182,0.3071964691262789,0.31377472142407303,0.326988496682933,0.24658229374436128,0.2281581477946621,0.24616744423886094,0.23875151705085015,0.2407726553846605,0.2331717374936057,0.22104815139179676,0.24631678563984813,0.25295530694159335,0.23952184419819644,0.24429881030202694,0.24674703800682538,0.21952099607598158,0.30883928553912254,0.24631678563984813,0.22826819982653607,0.2603019567145277,0.16825850379924953,0.2523617939311829,0.22817086223003094,0.27190165862038845,0.2540999612257906,0.25479984198324457,0.25880649064237754,0.23453504202337175,0.23441653050700742,0.25029035083468293,0.3034170840739714,0.28805228109837266
Chronic Health Indicators-Skin Cancer-Ever told you had skin cancer?-Yes,1.0,-0.10108704230761166,-0.10115455475387146,-0.1010061803327603,0.3149879519812977,0.33326478599502335,0.3077284902785128,-0.09684275002900057,-0.10945035076969427,-0.10954730479629916,-0.10882653002391374,-0.11589352111137448,-0.06677270431520682,-0.07468174543728219,-0.13420273747613154,-0.1441828089518867,-0.0874903157882601,-0.1034726675860036,-0.1741823838029185,-0.2072532205767802,-0.1390431713400696,-0.1362998529375051,-0.13922754787839783,-0.11784840826577682,-0.0845991853100357,-0.08607947230273179,-0.0954391250067213,-0.12410149545177165,-0.18184995560296935,-0.21324565272965415,-0.24770175860449875,-0.10769763717626739,-0.07165876676116299,-0.08654472924317114,-0.272005819920838,-0.24812545973405292,-0.10683552706280543,-0.06416777037202198,-0.10787722626595163,-0.13222844803727163,-0.09841446807812752,-0.0881402238141365,-0.08523235692769089,-0.09735978172348027,-0.06687941669563856,-0.10787722626595163,-0.11244499526848284,-0.0865197248900056,-0.10660311941805313,-0.1161385648583281,-0.06909953963292582,-0.11145241648966436,-0.1519065893650418,-0.10494177595982516,-0.11604194383098641,-0.1243088171744766,-0.06427498692099559,-0.1095565253556471,-0.1468497742464766,-0.06584337390351575
Chronic Health Indicators-Skin Cancer-Ever told you had skin cancer?-No,1.0,0.10263149222273496,0.10267177620310411,0.10257694424322311,-0.3154405462712812,-0.3335931260025889,-0.3080996902770145,0.09848728206236848,0.11082804374117769,0.11092825643963383,0.11017639949959372,0.11760242971824879,0.06736173198850857,0.07677409588499653,0.13644935831356136,0.1461687765396765,0.09012482580224397,0.10573864383405507,0.1762108966634589,0.20907315779699334,0.1411979729821357,0.13860710759290315,0.14134618256547513,0.11987160922230386,0.08704549229104827,0.08867176635051602,0.09782464044217434,0.1262605460783367,0.18362498526660775,0.21483262467390463,0.249222386515759,0.10906832232477894,0.0730573228797502,0.08785387810965518,0.2725572435037168,0.24860608439378584,0.10862536686775674,0.06573722183505894,0.10923477091296709,0.1333410168294443,0.10015796840960234,0.08989057570520646,0.08675016673744641,0.0978727768525775,0.06743227804224816,0.10923477091296709,0.11313183301378582,0.08815276518505287,0.10604114804549528,0.11750396893537608,0.07098835401998418,0.11296825958440333,0.1529874256575948,0.10670333710566687,0.11764423981241293,0.12547219851522334,0.0663199435601786,0.11116344643707908,0.14827310654147785,0.06643693927277385
Colorectal Cancer Screening-Blood Stool Test-Adults aged 50+ who have had a blood stool test within the past two years (variable calculated from one or more BRFSS questions)-Yes,1.0,0.4302219078362279,0.43071173685744096,0.4296803550480872,0.11187810083649723,0.07853517404154567,0.12993921217072293,0.4344216350160527,0.41700205426996373,0.4155011113550187,0.40811638954463086,0.4920001127701997,0.4851482008381158,0.46177725866720154,0.45395802973249333,0.4912843960661541,0.39192795291994126,0.4718976165131836,0.4472230032136297,0.43686422730174473,0.4522436628429987,0.491746822380063,0.44315050583002397,0.4384648580873019,0.47853581047365606,0.45150510859221277,0.4330258546814171,0.41813479155809435,0.40647744369330197,0.4171973016904875,0.4465510281392924,0.4080307512408353,0.4114904935393432,0.4530526142664202,0.12378533877280402,0.26291384803008444,0.5003645935401283,0.4526120542248863,0.40779841175055814,0.3999546928390788,0.4331576824529815,0.40974155632265835,0.4197872249020003,0.3460269948718842,0.49218705282362807,0.40779841175055814,0.3461180132877588,0.3964198699897067,0.3072116661463331,0.4029745533512116,0.4114522424787641,0.3758981313993702,0.44251666343602264,0.36809146002488435,0.4435446486326752,0.3628066251083252,0.4725259820214361,0.4310563790623715,0.4562141520890387,0.4851005419037426
Colorectal Cancer Screening-Blood Stool Test-Adults aged 50+ who have had a blood stool test within the past two years (variable calculated from one or more BRFSS questions)-No,1.0,-0.43006554596800955,-0.4305541837402591,-0.4295251777531298,-0.11304652783614076,-0.07963099589828654,-0.1311495499160227,-0.4342735466097724,-0.41692569870589635,-0.41543311635192565,-0.40808003261689935,-0.4915765734967569,-0.48406181639667034,-0.46150709714490595,-0.4538242632426519,-0.4910372784889778,-0.3920272156860825,-0.47147839040806455,-0.44716708366829705,-0.4369859775527794,-0.4520976406731399,-0.49145936963055337,-0.4430331751933136,-0.43821325506365627,-0.47814051826338866,-0.45123904814460253,-0.4328411752907452,-0.4181001031188769,-0.40660152340546607,-0.41737831536432146,-0.4467063828643169,-0.407991340971723,-0.41133879360268627,-0.4527726085106824,-0.12460207523958339,-0.26346102783761627,-0.5002473534840612,-0.4524010153399213,-0.40775928461789335,-0.4000176116192388,-0.4330758599084902,-0.4097034752212637,-0.41963587537632474,-0.3458602332047309,-0.4910296278643083,-0.40775928461789335,-0.3459853106214731,-0.39641028134317285,-0.3067311877355804,-0.4029885148550629,-0.41137874060916335,-0.3761546029737974,-0.44250411106631893,-0.3683403420277166,-0.44352283522687425,-0.36293173236879916,-0.47228748199814335,-0.43095786312014955,-0.456315146407352,-0.4840103889664087
Colorectal Cancer Screening-Blood Stool Test-Adults aged 50-75 who have had a blood stool test within the past year (variable calculated from one or more BRFSS questions)-Had a blood stool test in the past year,1.0,0.44692470793562844,0.44774028891129997,0.44606310700870144,0.0776190269254007,0.04450049029842377,0.09469241783989797,0.45099046553516825,0.43492315977952967,0.43348083313089253,0.42580076396771765,0.5130172471865013,0.4908083158547197,0.4759336240989795,0.4762967791692351,0.5117613947976718,0.4064568370798414,0.49558097580705135,0.4748577707665877,0.4630196049039353,0.47474737918299204,0.5132594919539264,0.4657935593532978,0.45830965582800826,0.4976250814399846,0.47036287776163394,0.45274494778632157,0.4397816347613282,0.4321459410841251,0.44635078294742353,0.47699730968050597,0.4254880282366924,0.424012051397528,0.4694803760907857,0.15558220906874193,0.2994289781548516,0.5252103398750244,0.4733315245594105,0.4252501393172328,0.41856364681015473,0.4506020511891948,0.42603451816293586,0.432192187709282,0.3653692287809033,0.4990463249007255,0.4252501393172328,0.3596987382726353,0.40591774419021664,0.3290002106983514,0.42444948704552926,0.42603394578042186,0.39536364767689847,0.46791421330137895,0.3842171767266188,0.4618790049794686,0.380036073607769,0.4909455296960248,0.44618815878514473,0.4689592830567097,0.49078721166873435
Colorectal Cancer Screening-Blood Stool Test-Adults aged 50-75 who have had a blood stool test within the past year (variable calculated from one or more BRFSS questions)-Have not had a blood stool test in the past year,1.0,-0.4468555433998896,-0.44766491618522253,-0.4460000048723658,-0.07745680571784944,-0.0442908572344936,-0.09451004889141812,-0.4509125271504253,-0.43487048187144584,-0.433423325471391,-0.42575341014159684,-0.5128462116524916,-0.491366276607643,-0.47581284620473474,-0.4762239252863934,-0.5118029679275384,-0.4063881892400099,-0.49532176480485957,-0.4748774720722704,-0.46308556490954655,-0.4746685428048472,-0.513241681669091,-0.4657027148898547,-0.45816260026382033,-0.4974693880912812,-0.47025317542447254,-0.4526289890309195,-0.4396747082164649,-0.4320995097673363,-0.44629427424824125,-0.47703603610644213,-0.425449187808858,-0.4238984099458202,-0.46941416107920736,-0.15598497976179973,-0.29953627054627396,-0.5252302457017182,-0.4733399564354676,-0.42521134311688497,-0.41859097333851203,-0.45054089736633957,-0.42602096722995486,-0.4321801730723817,-0.3650545546384867,-0.49963236027398744,-0.42521134311688497,-0.35937221460115454,-0.4060416759412629,-0.3282913971052537,-0.4244484743713189,-0.42601287322278997,-0.39549172549531714,-0.46797924612666947,-0.38431424653557883,-0.46198050004727675,-0.38002035617004604,-0.4908877347560446,-0.4461635035950925,-0.4692222202822877,-0.49134622721237986
Colorectal Cancer Screening-Sigmoidoscopy-Adults aged 50+ who have ever had a sigmoidoscopy or colonoscopy (variable calculated from one or more BRFSS questions)-Yes,1.0,-0.062422440537705494,-0.06363893488598789,-0.061227239604791865,0.35135922162668226,0.37239001286090123,0.3271498269599646,-0.056553723377163946,-0.0398356986339875,-0.039724004688177855,-0.035845636200759014,-0.08279885485278207,-0.042436050910390745,-0.08487744071996868,-0.09336858645392439,-0.1540526982912543,-0.09849019986077942,-0.1025227917894235,-0.06049926784209389,-0.017373262880226756,-0.0960990120310936,-0.14188431716195635,-0.08668262747282064,-0.1010384793692359,-0.10755824982954894,-0.10941795366900711,-0.09581378948260143,-0.0775240983077408,-0.06532270765398021,-0.05198945206203017,-0.049569840011190164,-0.03699793690463834,-0.04770310215403309,-0.06642242682846097,0.046890422992568716,0.034445107817382095,-0.057641737923202666,-0.004239688664589078,-0.035849702710999305,-0.00521195912277174,-0.046483309255291684,-0.046747042684552875,-0.08390265774611741,-0.05452716229179926,-0.03654808626524978,-0.035849702710999305,-0.19236268900027825,-0.0648101598573594,1.0080087808233472e-06,-0.06255031713816615,-0.04353518167694795,-0.08202258258225119,-0.022899316271200697,-0.00921051999681875,-0.01802553573259201,-0.008359651180354383,-0.0565429711560132,-0.05199107401808795,-0.04892257501227065,-0.042081569783243886
Colorectal Cancer Screening-Sigmoidoscopy-Adults aged 50+ who have ever had a sigmoidoscopy or colonoscopy (variable calculated from one or more BRFSS questions)-No,1.0,0.062415839686617784,0.06362913977003876,0.06122375369098719,-0.35112124459473776,-0.3722115409269387,-0.3268648693489212,0.05654788318855077,0.0397849435550984,0.03967627317409392,0.03578812419853144,0.08286215152814802,0.0420265171828061,0.08494860165231162,0.09339653042781677,0.15407489950783146,0.09866345369740098,0.10261788308759427,0.06036801127125637,0.017204473529834025,0.09612993382537698,0.1419098205310844,0.08671455269955018,0.10117216274408349,0.10768563846493544,0.10952635922449327,0.09590406038108082,0.07756892184988436,0.06526989843495584,0.05188353061518069,0.049370333372358584,0.03693906679061808,0.04772868443049479,0.06636022535337065,-0.04726589594430497,-0.03480364661541609,0.05738789200331103,0.004031125230072376,0.03578841061590542,0.005076044054927081,0.04641641140885929,0.046700115972105966,0.0838191521219564,0.05472409341862717,0.03613963271226979,0.03578841061590542,0.19216532074545287,0.06467971871929115,0.00038848870092951103,0.06244975650133908,0.043495012146039375,0.08201229695018188,0.022689788938393227,0.009032142816777576,0.017841109015031886,0.008284985691634243,0.0564876151010098,0.05193177451653985,0.04870817242124912,0.04167162195916926
Colorectal Cancer Screening-USPSTF Recommendations-Respondents aged 50-75 who have fully met the USPSTF recommendation (variable calculated from one or more BRFSS questions)-Met USPSTF recommendations for testing,1.0,-0.007201301827243714,-0.00858457944371526,-0.005851730617892751,0.3851013267863216,0.39272720078964907,0.3684247433538579,-0.0005498916163280198,0.014997158656874975,0.014818568205246447,0.01781497153152501,-0.019199800467671748,0.032821365045397406,-0.02718865070795918,-0.019824358112730738,-0.07653617477436757,-0.03441593373979523,-0.03242174255824422,0.0169929736745907,0.06214993411005478,-0.022482805901723,-0.06648064665975703,-0.013617298416437877,-0.030850462392213514,-0.036780814514626656,-0.04199524792281369,-0.028971082356609265,-0.00844003574404541,0.009448020736615275,0.02741695694205677,0.03519183774696163,0.016479651439459075,0.001811671763507994,-0.011437824309744464,0.09044373075369999,0.09573767695202184,0.00548099526748552,0.04890447976729418,0.017767643455761425,0.05252786077502149,0.00844828049112653,0.0038879704808613092,-0.033656747272330256,-0.012375018730200308,0.04251357308234464,0.017767643455761425,-0.15690911858563047,-0.01646082524189209,0.041885618863837334,-0.010551279070266917,0.006289397078829909,-0.03736378939065603,0.039274039043106536,0.03974156926308946,0.04156222708381946,0.04527520233437079,-0.0023925900173734304,0.0020212360597261997,0.018185519655471667,0.03311328252000832
Colorectal Cancer Screening-USPSTF Recommendations-Respondents aged 50-75 who have fully met the USPSTF recommendation (variable calculated from one or more BRFSS questions)-Did not meet USPSTF recommendations for testing,1.0,0.0065039422359584,0.007890381568226353,0.0051513926053787075,-0.3854014221700585,-0.39282753441264034,-0.3688679658971534,-0.00015077537800041931,-0.015695549729107902,-0.015517131391433634,-0.01851319595877235,0.01850876228278482,-0.03330252495035141,0.02648810793558987,0.019053983361207835,0.07589856342513811,0.033580437059618246,0.03163935663128923,-0.0177416156971617,-0.06287479278428261,0.021716626857317376,0.06581178471788796,0.012833650294919712,0.030054680490727025,0.0360247050169242,0.04121050529517586,0.028155404350510956,0.007618409229629994,-0.010260948582409004,-0.028195488670927256,-0.03586814722547685,-0.017179681583301794,-0.002531764714594154,0.010773639247502846,-0.09075077656669875,-0.09625318390463132,-0.006045164855491249,-0.04955752652524653,-0.01846720506845133,-0.05320970194232449,-0.009145571195654827,-0.004590755029133507,0.03301091908665962,0.01161859835265488,-0.04298722305309302,-0.01846720506845133,0.1565725572627724,0.01580488288016879,-0.04264389116728934,0.009885602699979344,-0.007016582716972488,0.03665548346878479,-0.039844779206310556,-0.040452425507418274,-0.04220097432326413,-0.046012816416693955,0.0017090798728232387,-0.0026416788198067765,-0.01877160123560708,-0.03359405216423955
Health Care Access/Coverage-Health Care Cost-Was there a time in the past 12 months when you needed to see a doctor but could not because of cost?-Yes,1.0,0.2508203123840688,0.24903298395975076,0.2525253689468063,-0.1466576090983115,-0.16512339254754746,-0.1307622138080831,0.2467476589666378,0.2249387606502454,0.22428732494857895,0.22188263498756267,0.24775268513665535,0.24218051362664886,0.2827028705082768,0.24457922221694806,0.2754817101683185,0.2872373824158784,0.26023194143404527,0.18243432763922815,0.1447130824546663,0.24476621704469576,0.2788632275146494,0.2372993757056675,0.27424161962183324,0.28252961147902517,0.28500327370916106,0.27012779320981367,0.23975245624872796,0.19550571863566865,0.15646493375523507,0.12102715979614521,0.22471353044755737,0.25338540408807214,0.2442522176184599,-0.01430297409344855,0.013436993092410593,0.17782902570873013,0.17965604251443024,0.22381045020323181,0.18055112654699743,0.23128720663223032,0.2433350890680066,0.27098056534706594,0.2568564158297704,0.2515355605490808,0.22381045020323181,0.21936792430834245,0.26484060959136974,0.19774509560736783,0.21549110738118485,0.2544389535053488,0.2609589155180895,0.15571031409932268,0.19495150736410613,0.18692243287577284,0.19759155116746846,0.25547051988700054,0.2324086147336295,0.21691811021441412,0.24145405883057147
Health Care Access/Coverage-Health Care Cost-Was there a time in the past 12 months when you needed to see a doctor but could not because of cost?-No,1.0,-0.24807720260545035,-0.24626360245685544,-0.24980827868457206,0.1455580864797253,0.16414946451616788,0.12954342469289754,-0.2440115388007471,-0.2221354646188172,-0.2214817976815678,-0.21911850330578253,-0.24452607346703908,-0.24043920889246503,-0.2800975800675966,-0.24186143864160997,-0.2724466607859805,-0.28513335523335487,-0.2574498607041191,-0.17955682539219625,-0.1419519220232683,-0.2420318798130798,-0.2758531578928079,-0.2346274009887734,-0.2717099723127722,-0.2798380643988613,-0.282478449368713,-0.2677312340157423,-0.23733022838363402,-0.1928754823402218,-0.15356963914748106,-0.11783769431874153,-0.22196591675276733,-0.2507365023956463,-0.2413540785749336,0.01590212693496001,-0.011002641129502352,-0.1744297198096329,-0.1767382445175974,-0.22106529309846892,-0.17781173156532376,-0.2284231639107983,-0.24065939786129623,-0.2684064947340004,-0.25415242911140096,-0.24994075072204636,-0.22106529309846892,-0.21659805131548876,-0.2624906357930133,-0.1950760820738068,-0.2125472094387435,-0.25190047245891856,-0.25820360403628406,-0.15255660955377812,-0.19246178817233822,-0.18397553904224648,-0.19513125138567222,-0.25228213829098545,-0.2296133469066277,-0.2144686500971234,-0.23971269502250314
